,contributor,season,city,climate_zone,building_type,gender,age,height_cm,weight_kg,thermal_sensation,thermal_acceptability,clothing_insulation,metabolic_rate,mean_radiant_temperature,pmv_ce,ppd_ce,ta_l,ta,ta_h,vel_l,vel,vel_h,rh,tg_l,tg,tg_h,to,year,country,coolingsys,latitude,longitude,class,vel_m,tg_m,DFilled,EFilled,PFilled,PMVFill,source
47222,Richard de Dear,summer,melbourne,temperature marine,office,female,24.0,181.9,86.4,0.0,,0.4326,1.131399317406143,25.591,-0.45,9.2,26.5,26.5,26.5,0.3000000000000001,0.3000000000000001,0.3000000000000001,46.069275712954266,26.5,26.5,26.5,26.0455,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.3000000000000001,26.2,0.0,0.0,50.0,0.0,AS
47232,Richard de Dear,summer,melbourne,temperature marine,office,female,31.0,181.9,86.4,0.0,,0.3337199999999999,1.1262798634812288,25.222999999999995,-0.33,7.3,25.4,25.4,25.4,0.06,0.06,0.06,46.56429973371863,25.4,25.4,25.4,25.3115,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.06,25.3,0.0,0.0,50.0,0.0,AS
47242,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,2.0,,0.6454599999999999,1.1433447098976108,28.027,0.33,7.2,24.6,24.6,24.6,0.14,0.14,0.14,44.99675224069416,24.6,24.6,24.6,26.3135,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.14,26.1,0.0,0.0,50.0,0.0,AS
47252,Richard de Dear,summer,melbourne,temperature marine,office,male,24.0,181.9,86.4,0.8,,0.6345199999999999,1.075085324232082,25.21,0.57,11.7,28.8,28.8,28.8,0.11,0.11,0.11,36.9083972092711,28.8,28.8,28.8,27.005,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.11,27.1,0.0,0.0,50.0,0.0,AS
47262,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,1.0,,0.6782799999999999,1.2883959044368605,24.7,0.06,5.1,24.7,24.7,24.7,0.12,0.12,0.12,43.91017048133288,24.7,24.7,24.7,24.7,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.12,24.7,0.0,0.0,50.0,0.0,AS
47272,Richard de Dear,summer,melbourne,temperature marine,office,male,24.0,181.9,86.4,0.3000000000000001,,0.6454599999999999,1.131399317406143,22.078,-1.0,26.3,21.6,21.6,21.6,0.16,0.16,0.16,36.401087637419046,21.6,21.6,21.6,21.839,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.16,21.8,0.0,0.0,50.0,0.0,AS
47282,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,1.0,,0.6454599999999999,1.1433447098976108,27.62,0.09,5.2,22.7,22.7,22.7,0.1,0.1,0.1,33.79406969042032,22.7,22.7,22.7,25.16,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.1,25.1,0.0,0.0,50.0,0.0,AS
47292,Richard de Dear,summer,melbourne,temperature marine,office,female,31.0,181.9,86.4,0.0,,0.48204,1.131399317406143,23.976,-1.6,56.4,21.4,21.4,21.4,0.26,0.26,0.26,38.67555709501981,21.4,21.4,21.4,22.688,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.26,22.3,0.0,0.0,50.0,0.0,AS
47302,Richard de Dear,summer,melbourne,temperature marine,office,male,18.0,181.9,86.4,1.0,,1.0393,1.3105802047781572,22.593,-0.03,5.0,21.6,21.6,21.6,0.0899999999999999,0.0899999999999999,0.0899999999999999,31.967797716021806,21.6,21.6,21.6,22.096499999999995,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.0899999999999999,22.1,0.0,0.0,50.0,0.0,AS
47312,Richard de Dear,summer,melbourne,temperature marine,office,male,60.0,181.9,86.4,-1.0,,0.70016,1.0580204778156996,22.511,-0.82,19.3,23.0,23.0,23.0,0.17,0.17,0.17,29.51450900515583,23.0,23.0,23.0,22.75549999999999,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.17,22.8,0.0,0.0,50.0,0.0,AS
47322,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,-0.3000000000000001,,0.6782799999999999,1.131399317406143,22.839,-0.68,14.8,22.6,22.6,22.6,0.16,0.16,0.16,35.47013553920986,22.6,22.6,22.6,22.7195,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.16,22.7,0.0,0.0,50.0,0.0,AS
47332,Richard de Dear,summer,melbourne,temperature marine,office,female,31.0,181.9,86.4,0.8,,0.7910399999999999,1.083617747440273,22.7,-0.41,8.6,22.7,22.7,22.7,0.08,0.08,0.08,35.01357375290523,22.7,22.7,22.7,22.7,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.08,22.7,0.0,0.0,50.0,0.0,AS
47342,Richard de Dear,summer,melbourne,temperature marine,office,male,24.0,181.9,86.4,1.0,,0.6126400000000002,1.0580204778156996,24.105,-0.52,10.6,23.9,23.9,23.9,0.1,0.1,0.1,32.157955166679066,23.9,23.9,23.9,24.0025,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.1,24.0,0.0,0.0,50.0,0.0,AS
47352,Richard de Dear,summer,melbourne,temperature marine,office,male,45.0,181.9,86.4,1.0,,0.6564,1.0887372013651877,24.296,-0.43,8.8,22.7,22.7,22.7,0.06,0.06,0.06,32.58293696804469,22.7,22.7,22.7,23.498,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.06,23.6,0.0,0.0,50.0,0.0,AS
47362,Richard de Dear,summer,melbourne,temperature marine,office,female,24.0,181.9,86.4,0.5,,0.69216,1.0580204778156996,24.594,-0.28,6.6,23.8,23.8,23.8,0.0899999999999999,0.0899999999999999,0.0899999999999999,31.421310168382583,23.8,23.8,23.8,24.197000000000006,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.0899999999999999,24.2,0.0,0.0,50.0,0.0,AS
47372,Richard de Dear,summer,melbourne,temperature marine,office,female,24.0,181.9,86.4,-0.5,,0.54384,1.131399317406143,22.822,-1.19,34.6,21.6,21.6,21.6,0.17,0.17,0.17,44.253295316980406,21.6,21.6,21.6,22.211,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.17,22.1,0.0,0.0,50.0,0.0,AS
47382,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,0.0,,0.79862,1.2764505119453926,19.915,-0.84,19.8,20.6,20.6,20.6,0.14,0.14,0.14,40.777995414492224,20.6,20.6,20.6,20.2575,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.14,20.3,0.0,0.0,50.0,0.0,AS
47392,Richard de Dear,summer,melbourne,temperature marine,office,female,24.0,181.9,86.4,0.4,,0.6798000000000001,1.1262798634812288,21.4,-0.86,20.7,21.4,21.4,21.4,0.11,0.11,0.11,39.98663437246617,21.4,21.4,21.4,21.4,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.11,21.4,0.0,0.0,50.0,0.0,AS
47402,Richard de Dear,summer,melbourne,temperature marine,office,female,24.0,181.9,86.4,0.0,,0.71688,1.1262798634812288,22.2,-0.53,10.8,22.2,22.2,22.2,0.1,0.1,0.1,40.52230050262574,22.2,22.2,22.2,22.2,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.1,22.2,0.0,0.0,50.0,0.0,AS
47412,Richard de Dear,summer,melbourne,temperature marine,office,female,24.0,181.9,86.4,-1.0,,0.69216,1.0921501706484644,22.992999999999995,-0.68,14.8,22.0,22.0,22.0,0.0899999999999999,0.0899999999999999,0.0899999999999999,37.03147118927632,22.0,22.0,22.0,22.49649999999999,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.0899999999999999,22.5,0.0,0.0,50.0,0.0,AS
47422,Richard de Dear,summer,melbourne,temperature marine,office,male,24.0,181.9,86.4,0.3000000000000001,,0.96272,1.0409556313993171,24.478,-0.02,5.0,23.0,23.0,23.0,0.11,0.11,0.11,34.87589454622203,23.0,23.0,23.0,23.739,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.11,23.7,0.0,0.0,50.0,0.0,AS
47432,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,0.5,,0.70016,1.1689419795221845,21.288,-0.93,23.4,22.5,22.5,22.5,0.3000000000000001,0.3000000000000001,0.3000000000000001,45.46773582367896,22.5,22.5,22.5,21.893999999999995,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.3000000000000001,22.1,0.0,0.0,50.0,0.0,AS
47442,Richard de Dear,summer,melbourne,temperature marine,office,female,24.0,181.9,86.4,0.2,,0.6303599999999999,1.0921501706484644,23.283999999999995,-0.55,11.4,22.9,22.9,22.9,0.08,0.08,0.08,43.4214745650448,22.9,22.9,22.9,23.092,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.08,23.1,0.0,0.0,50.0,0.0,AS
47452,Richard de Dear,summer,melbourne,temperature marine,office,male,52.0,181.9,86.4,0.0,,0.7111000000000001,1.0580204778156996,23.096,-0.58,12.0,22.5,22.5,22.5,0.0899999999999999,0.0899999999999999,0.0899999999999999,41.59305627836857,22.5,22.5,22.5,22.798,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.0899999999999999,22.8,0.0,0.0,50.0,0.0,AS
47462,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,1.0,,0.6126400000000002,1.3959044368600682,21.5,-0.74,16.5,21.5,21.5,21.5,0.1,0.1,0.1,37.53086118310393,21.5,21.5,21.5,21.5,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.1,21.5,0.0,0.0,50.0,0.0,AS
47472,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,1.5,,0.7876799999999999,1.2372013651877132,21.4,-0.65,13.9,21.4,21.4,21.4,0.14,0.14,0.14,41.30677380602169,21.4,21.4,21.4,21.4,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.14,21.4,0.0,0.0,50.0,0.0,AS
47482,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,1.0,,0.6782799999999999,1.0580204778156996,27.102,0.36,7.8,24.8,24.8,24.8,0.08,0.08,0.08,45.243124189810125,24.8,24.8,24.8,25.951,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.08,26.0,0.0,0.0,50.0,0.0,AS
47492,Richard de Dear,summer,melbourne,temperature marine,office,male,24.0,181.9,86.4,1.0,,0.6564,1.1092150170648465,25.3,0.24,6.2,25.3,25.3,25.3,0.08,0.08,0.08,50.70700987475608,25.3,25.3,25.3,25.3,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.08,25.3,0.0,0.0,50.0,0.0,AS
47502,Richard de Dear,summer,melbourne,temperature marine,office,female,18.0,181.9,86.4,-0.5,,0.34608,1.0716723549488056,24.345,-0.75,16.7,24.7,24.7,24.7,0.06,0.06,0.06,46.33913065540812,24.7,24.7,24.7,24.5225,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.06,24.5,0.0,0.0,50.0,0.0,AS
47512,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,-1.0,,0.6454599999999999,1.2969283276450512,22.449,-0.47,9.7,23.1,23.1,23.1,0.12,0.12,0.12,39.30770669882896,23.1,23.1,23.1,22.774500000000003,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.12,22.8,0.0,0.0,50.0,0.0,AS
47522,Richard de Dear,summer,melbourne,temperature marine,office,male,24.0,181.9,86.4,0.5,,0.6673399999999999,1.250853242320819,23.559,-0.27,6.5,22.6,22.6,22.6,0.08,0.08,0.08,41.734020771356704,22.6,22.6,22.6,23.079500000000003,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.08,23.1,0.0,0.0,50.0,0.0,AS
47532,Richard de Dear,summer,melbourne,temperature marine,office,male,24.0,181.9,86.4,2.0,,0.6017000000000001,1.1262798634812288,23.976,-0.4,8.3,23.4,23.4,23.4,0.08,0.08,0.08,41.588035590323386,23.4,23.4,23.4,23.688,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.08,23.7,0.0,0.0,50.0,0.0,AS
47542,Richard de Dear,summer,melbourne,temperature marine,office,female,24.0,181.9,86.4,3.0,,0.69216,1.0580204778156996,27.524,0.82,19.3,28.1,28.1,28.1,0.08,0.08,0.08,29.96529290466927,28.1,28.1,28.1,27.812,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.08,27.8,0.0,0.0,50.0,0.0,AS
47552,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,2.8999999999999995,,0.6126400000000002,1.3105802047781572,30.043,1.35,42.7,28.7,28.7,28.7,0.08,0.08,0.08,51.219806285287554,28.7,28.7,28.7,29.3715,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.08,29.4,0.0,0.0,50.0,0.0,AS
47562,Richard de Dear,summer,melbourne,temperature marine,office,male,18.0,181.9,86.4,-1.0,,0.6454599999999999,1.1262798634812288,24.4,-0.37,7.9,24.4,24.4,24.4,0.2,0.2,0.2,39.33060781768607,24.4,24.4,24.4,24.4,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.2,24.4,0.0,0.0,50.0,0.0,AS
47572,Richard de Dear,summer,melbourne,temperature marine,office,female,18.0,181.9,86.4,3.0,,0.3213600000000001,1.1911262798634812,29.412,-0.01,5.0,28.2,28.2,28.2,0.3000000000000001,0.3000000000000001,0.3000000000000001,26.22629112041211,28.2,28.2,28.2,28.806,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.3000000000000001,28.6,0.0,0.0,50.0,0.0,AS
47582,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,2.3,,0.6673399999999999,1.10580204778157,29.201,1.03,27.3,29.7,29.7,29.7,0.18,0.18,0.18,29.80227247712452,29.7,29.7,29.7,29.45049999999999,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.18,29.5,0.0,0.0,50.0,0.0,AS
47592,Richard de Dear,summer,melbourne,temperature marine,office,female,24.0,181.9,86.4,3.0,,0.69216,1.131399317406143,30.088999999999995,1.22,36.1,29.6,29.6,29.6,0.17,0.17,0.17,33.95541033013831,29.6,29.6,29.6,29.8445,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.17,29.8,0.0,0.0,50.0,0.0,AS
47602,Richard de Dear,summer,melbourne,temperature marine,office,male,31.0,181.9,86.4,2.6,,0.6126400000000002,1.1484641638225257,29.318,0.77,17.5,30.0,30.0,30.0,0.4,0.4,0.4,42.38282778067292,30.0,30.0,30.0,29.659,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.4,29.8,0.0,0.0,50.0,0.0,AS
47612,Richard de Dear,summer,melbourne,temperature marine,office,female,31.0,181.9,86.4,2.8,,0.38316,1.0580204778156996,30.782,1.39,45.0,31.5,31.5,31.5,0.16,0.16,0.16,30.8014918297943,31.5,31.5,31.5,31.140999999999995,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.16,31.2,0.0,0.0,50.0,0.0,AS
47622,Richard de Dear,summer,melbourne,temperature marine,office,female,31.0,181.9,86.4,1.5,,0.39552,1.7542662116040952,28.696000000000005,0.31,7.0,27.4,27.4,27.4,0.2,0.2,0.2,37.195542220021615,27.4,27.4,27.4,28.048,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.2,27.9,0.0,0.0,50.0,0.0,AS
47632,Richard de Dear,summer,melbourne,temperature marine,office,female,31.0,181.9,86.4,2.1,,0.34608,1.0580204778156996,30.2,0.9,22.3,30.2,30.2,30.2,0.19,0.19,0.19,35.6732490274229,30.2,30.2,30.2,30.2,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.19,30.2,0.0,0.0,50.0,0.0,AS
47642,Richard de Dear,summer,melbourne,temperature marine,office,female,31.0,181.9,86.4,3.0,,0.34608,1.4163822525597267,32.164,0.62,13.1,33.2,33.2,33.2,1.0,1.0,1.0,25.35248884366089,33.2,33.2,33.2,32.682,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,1.0,33.0,0.0,0.0,50.0,0.0,AS
47652,Richard de Dear,summer,melbourne,temperature marine,office,female,31.0,181.9,86.4,1.2,,0.50676,1.131399317406143,23.9,-0.68,14.8,23.9,23.9,23.9,0.17,0.17,0.17,45.9794111542563,23.9,23.9,23.9,23.9,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.17,23.9,0.0,0.0,50.0,0.0,AS
47662,Richard de Dear,summer,melbourne,temperature marine,office,female,31.0,181.9,86.4,2.1,,0.6427200000000002,1.083617747440273,26.094,-0.08,5.1,26.7,26.7,26.7,0.3000000000000001,0.3000000000000001,0.3000000000000001,35.72693230873934,26.7,26.7,26.7,26.396999999999995,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.3000000000000001,26.5,0.0,0.0,50.0,0.0,AS
47672,Richard de Dear,summer,melbourne,temperature marine,office,male,24.0,181.9,86.4,-0.2,,0.5798200000000002,1.0580204778156996,21.972999999999995,-1.46,48.5,20.2,20.2,20.2,0.06,0.06,0.06,40.1601027373002,20.2,20.2,20.2,21.0865,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,I,0.06,21.2,0.0,0.0,50.0,0.0,AS
47682,Richard de Dear,summer,melbourne,temperature marine,office,male,24.0,181.9,86.4,1.0,,0.5579400000000002,1.075085324232082,30.288,0.82,19.3,28.9,28.9,28.9,0.24,0.24,0.24,39.07369221287201,28.9,28.9,28.9,29.594,1983.0,australia,naturally ventilated,-37.8136276,144.9630576,III,0.24,29.4,0.0,0.0,50.0,0.0,AS
47692,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,47.0,181.9,86.4,0.0,acceptable,0.5800000000000001,1.390443686006826,23.26,-0.34,7.5,22.89,22.9,22.9,0.129,0.1,0.0709999999999999,53.0,23.010000000000005,23.12,23.12,23.079999999999995,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.0929999999999999,23.11,0.0,0.0,50.0,0.0,AS
47702,Richard de Dear,cool/dry,townsville,tropical savanna,office,male,33.0,181.9,86.4,-1.0,acceptable,0.53,1.0428327645051196,23.86,-0.66,14.0,23.87,23.91,23.91,0.057,0.11,0.204,54.0,23.82,23.87,23.87,23.88,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.0729999999999999,23.96,0.0,0.0,50.0,0.0,AS
47712,Richard de Dear,cool/dry,townsville,tropical savanna,office,male,40.0,181.9,86.4,-1.0,acceptable,0.5800000000000001,1.0428327645051196,23.69,-0.57,11.7,23.39,23.469999999999995,23.37,0.096,0.1,0.1029999999999999,59.0,23.510000000000005,23.469999999999995,23.469999999999995,23.6,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.054,23.76,0.0,0.0,50.0,0.0,AS
47722,Richard de Dear,cool/dry,townsville,tropical savanna,office,male,41.0,181.9,86.4,-2.0,acceptable,0.54,1.564334470989761,22.81,-0.4,8.3,22.57,22.5,22.35,0.057,0.1,0.066,59.0,22.65,22.59,22.59,22.64,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.065,22.72,0.0,0.0,50.0,0.0,AS
47732,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,33.0,181.9,86.4,-1.0,unacceptable,0.3399999999999999,1.2911262798634808,23.45,-0.85,20.1,23.15,23.22,23.25,0.059,0.1,0.053,57.0,23.13,23.48,23.48,23.34,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.0289999999999999,23.39,0.0,0.0,50.0,0.0,AS
47742,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,45.0,181.9,86.4,0.0,acceptable,0.4300000000000001,1.4897610921501698,25.05,-0.15,5.4,24.9,25.239999999999995,25.46,0.162,0.14,0.146,49.0,24.87,25.39,25.39,25.15,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.11,25.2,0.0,0.0,50.0,0.0,AS
47752,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,33.0,181.9,86.4,2.3999999999999995,unacceptable,0.65,1.4897610921501698,23.94,-0.07,5.1,23.7,23.739999999999995,23.75,0.094,0.11,0.0859999999999999,45.0,23.739999999999995,23.91,23.91,23.84,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.155,23.86,0.0,0.0,50.0,0.0,AS
47762,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,57.0,181.9,86.4,-0.7,,0.76,1.1918088737201364,23.54,-0.02,5.0,23.36,23.42,23.42,0.065,0.1,0.1189999999999999,46.0,23.44,23.510000000000005,23.510000000000005,23.48,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.051,23.48999999999999,0.0,0.0,50.0,0.0,AS
47772,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,19.0,181.9,86.4,-0.9,acceptable,0.52,1.6387372013651875,23.78,-0.32,7.2,23.18,23.38,23.579999999999995,0.209,0.13,0.1189999999999999,45.0,23.3,23.71,23.71,23.56,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.0689999999999999,23.68,0.0,0.0,50.0,0.0,AS
47782,Richard de Dear,cool/dry,townsville,tropical savanna,office,male,43.0,181.9,86.4,-0.6,acceptable,0.2800000000000001,1.390443686006826,21.739999999999995,-1.78,65.8,21.469999999999995,21.57,21.66,0.109,0.18,0.183,52.0,21.53,21.7,21.7,21.65,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.245,21.69,0.0,0.0,50.0,0.0,AS
47792,Richard de Dear,cool/dry,townsville,tropical savanna,office,male,31.0,181.9,86.4,0.0,acceptable,0.52,1.390443686006826,22.64,-0.63,13.3,22.48999999999999,22.6,22.63,0.135,0.12,0.107,53.0,22.53,22.68,22.68,22.62,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.104,22.64,0.0,0.0,50.0,0.0,AS
47802,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,20.0,181.9,86.4,0.0,acceptable,0.46,1.5145051194539252,21.98,-0.78,17.9,21.85,21.95,21.98,0.0709999999999999,0.11,0.163,57.0,21.81,22.010000000000005,22.010000000000005,21.96,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.107,22.079999999999995,0.0,0.0,50.0,0.0,AS
47812,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,22.0,181.9,86.4,0.0,acceptable,0.54,1.5394197952218427,22.87,-0.44,9.0,22.53,22.62,22.66,0.0709999999999999,0.1,0.08,49.0,22.579999999999995,22.85,22.85,22.739999999999995,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.049,22.8,0.0,0.0,50.0,0.0,AS
47822,Richard de Dear,cool/dry,townsville,tropical savanna,office,male,23.0,181.9,86.4,-1.0,acceptable,0.77,1.4897610921501698,24.010000000000005,0.18,5.7,23.9,23.92,23.92,0.068,0.1,0.053,51.0,23.86,24.06,24.06,23.96,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.043,23.969999999999995,0.0,0.0,50.0,0.0,AS
47832,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,30.0,181.9,86.4,1.0,acceptable,0.44,1.0924914675767918,24.170000000000005,-0.54,11.2,23.91,23.93,23.87,0.13,0.12,0.124,66.0,24.010000000000005,24.04,24.04,24.07,1992.0,australia,air conditioned,-19.2589635,146.8169483,II,0.0919999999999999,24.09,0.0,0.0,50.0,0.0,AS
47842,Richard de Dear,cool/dry,townsville,tropical savanna,office,male,22.0,181.9,86.4,-1.3999999999999997,acceptable,0.6899999999999998,0.9931740614334472,23.91,,,23.4,23.4,23.37,0.0989999999999999,0.14,0.192,64.0,23.46,23.78,23.78,23.7,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.136,23.65,0.0,0.0,50.0,0.0,AS
47852,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,24.0,181.9,86.4,0.0,acceptable,0.5,1.1918088737201364,25.68,-0.14,5.4,25.75,24.6,24.03,0.161,0.15,0.114,57.0,26.53,24.37,24.37,25.19,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.163,24.35,0.0,0.0,50.0,0.0,AS
47862,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,24.0,181.9,86.4,0.8,acceptable,0.38,1.2167235494880546,23.76,-0.77,17.6,23.53,23.45,23.46,0.083,0.1,0.057,50.0,23.57,23.69,23.69,23.62,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.049,23.56,0.0,0.0,50.0,0.0,AS
47872,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,27.0,181.9,86.4,1.0,acceptable,0.3299999999999999,1.7380546075085324,23.13,-0.69,15.0,23.02,22.98,22.969999999999995,0.11,0.1,0.101,48.0,23.06,23.02,23.02,23.05,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.047,23.079999999999995,0.0,0.0,50.0,0.0,AS
47882,Richard de Dear,cool/dry,townsville,tropical savanna,office,male,35.0,181.9,86.4,1.0,acceptable,0.3399999999999999,1.1918088737201364,23.26,-1.2,35.2,22.88,22.84,22.82,0.135,0.12,0.1179999999999999,41.0,22.969999999999995,23.04,23.04,23.07,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.0989999999999999,23.11,0.0,0.0,50.0,0.0,AS
47892,Richard de Dear,cool/dry,townsville,tropical savanna,office,female,29.0,181.9,86.4,-0.6,acceptable,1.0,1.241467576791809,23.6,0.21,5.9,23.46,23.48999999999999,23.5,0.079,0.1,0.097,37.0,23.46,23.63,23.63,23.55,1992.0,australia,air conditioned,-19.2589635,146.8169483,I,0.076,23.54,0.0,0.0,50.0,0.0,AS
